61,434,130,27
64,424,130,27
65,421,130,27
65,429,128,27
66,418,130,27
66,426,128,27
66,430,127,27
67,423,128,27
67,427,127,27
67,431,126,27
68,424,127,27
68,428,126,27
69,425,126,27
70,430,124,27
71,427,124,27
72,424,124,27
73,397,130,27
73,421,124,27
73,425,123,27
73,434,121,27
74,394,130,27
74,402,128,27
74,418,124,27
74,422,123,27
74,431,121,27
74,435,120,27
75,399,128,27
75,403,127,27
75,407,126,27
75,415,124,27
75,419,123,27
75,432,120,27
76,396,128,27
76,400,127,27
76,404,126,27
76,412,124,27
76,429,120,27
77,397,127,27
77,401,126,27
77,409,124,27
77,422,121,27
77,426,120,27
77,435,118,27
78,383,130,27
78,419,121,27
78,423,120,27
78,432,118,27
79,416,121,27
79,429,118,27
80,385,128,27
80,389,127,27
80,409,122,27
80,413,121,27
80,426,118,27
80,435,116,27
81,375,130,27
81,386,127,27
81,390,126,27
81,398,124,27
81,402,123,27
81,406,122,27
81,419,119,27
82,395,124,27
82,416,119,27
82,425,117,27
82,434,115,27
83,377,128,27
83,381,127,27
83,409,120,27
83,413,119,27
83,422,117,27
83,431,115,27
84,382,126,27
84,390,124,27
84,394,123,27
84,398,122,27
84,402,121,27
84,406,120,27
84,419,117,27
84,428,115,27
84,433,114,27
85,372,128,27
85,387,124,27
85,391,123,27
85,395,122,27
85,412,118,27
85,430,114,27
86,362,130,27
86,373,127,27
86,377,126,27
86,405,119,27
86,409,118,27
86,418,116,27
86,427,114,27
87,367,128,27
87,382,124,27
87,386,123,27
87,390,122,27
87,394,121,27
87,398,120,27
87,402,119,27
87,411,117,27
87,415,116,27
87,429,113,27
88,368,127,27
88,372,126,27
88,408,117,27
88,417,115,27
88,426,113,27
88,431,112,27
89,355,130,27
89,362,128,27
89,377,124,27
89,397,119,27
89,401,118,27
89,414,115,27
89,428,112,27
90,363,127,27
90,367,126,27
90,378,123,27
90,382,122,27
90,386,121,27
90,390,120,27
90,407,116,27
90,416,114,27
90,425,112,27
90,430,111,27
91,350,130,27
91,357,128,27
91,372,124,27
91,396,118,27
91,400,117,27
91,409,115,27
91,418,113,27
91,427,111,27
91,432,110,27
92,362,126,27
92,377,122,27
92,381,121,27
92,385,120,27
92,389,119,27
92,406,115,27
92,415,113,27
92,429,110,27
92,434,109,27
93,356,127,27
93,367,124,27
93,395,117,27
93,399,116,27
93,408,114,27
93,417,112,27
93,431,109,27
94,343,130,27
94,350,128,27
94,372,122,27
94,376,121,27
94,380,120,27
94,384,119,27
94,388,118,27
94,401,115,27
94,419,111,27
95,341,130,27
95,355,126,27
95,362,124,27
95,366,123,27
95,390,117,27
95,394,116,27
95,407,113,27
95,421,110,27
96,349,127,27
96,360,124,27
96,375,120,27
96,379,119,27
96,396,115,27
96,400,114,27
96,409,112,27
96,423,109,27
96,428,108,27
96,433,107,27
97,343,128,27
97,365,122,27
97,369,121,27
97,385,117,27
97,389,116,27
97,402,113,27
97,411,111,27
97,430,107,27
97,435,106,27
98,334,130,27
98,341,128,27
98,348,126,27
98,355,124,27
98,359,123,27
98,391,115,27
98,395,114,27
98,404,112,27
98,413,110,27
98,418,109,27
99,332,130,27
99,353,124,27
99,364,121,27
99,368,120,27
99,372,119,27
99,376,118,27
99,380,117,27
99,384,116,27
99,397,113,27
99,406,111,27
99,415,109,27
99,420,108,27
99,425,107,27
99,430,106,27
99,435,105,27
