471,0,100,1
2355,0,100,5
4710,0,100,10
7065,0,100,15
9420,0,100,20
11775,0,100,25
12717,0,100,27
13659,0,100,29
14601,0,100,31
15543,0,100,33
16485,0,100,35
485,0,103,1
2425,0,103,5
4850,0,103,10
7275,0,103,15
9700,0,103,20
12125,0,103,25
13095,0,103,27
14065,0,103,29
15035,0,103,31
16005,0,103,33
16975,0,103,35
489,0,104,1
2445,0,104,5
4890,0,104,10
7335,0,104,15
9780,0,104,20
12225,0,104,25
13203,0,104,27
14181,0,104,29
15159,0,104,31
16137,0,104,33
17115,0,104,35
494,0,105,1
2470,0,105,5
4940,0,105,10
7410,0,105,15
9880,0,105,20
12350,0,105,25
13338,0,105,27
14326,0,105,29
15314,0,105,31
16302,0,105,33
17290,0,105,35
499,0,106,1
2495,0,106,5
4990,0,106,10
7485,0,106,15
9980,0,106,20
12475,0,106,25
13473,0,106,27
14471,0,106,29
15469,0,106,31
16467,0,106,33
17465,0,106,35
503,0,107,1
2515,0,107,5
5030,0,107,10
7545,0,107,15
10060,0,107,20
12575,0,107,25
13581,0,107,27
14587,0,107,29
15593,0,107,31
16599,0,107,33
17605,0,107,35
508,0,108,1
2540,0,108,5
5080,0,108,10
7620,0,108,15
10160,0,108,20
12700,0,108,25
13716,0,108,27
14732,0,108,29
15748,0,108,31
16764,0,108,33
17780,0,108,35
513,0,109,1
2565,0,109,5
5130,0,109,10
7695,0,109,15
10260,0,109,20
12825,0,109,25
13851,0,109,27
14877,0,109,29
15903,0,109,31
16929,0,109,33
17955,0,109,35
518,0,110,1
2590,0,110,5
5180,0,110,10
7770,0,110,15
10360,0,110,20
12950,0,110,25
13986,0,110,27
15022,0,110,29
16058,0,110,31
17094,0,110,33
18130,0,110,35
522,0,111,1
2610,0,111,5
5220,0,111,10
7830,0,111,15
10440,0,111,20
13050,0,111,25
14094,0,111,27
15138,0,111,29
16182,0,111,31
17226,0,111,33
18270,0,111,35
527,0,112,1
2635,0,112,5
5270,0,112,10
7905,0,112,15
10540,0,112,20
13175,0,112,25
14229,0,112,27
15283,0,112,29
16337,0,112,31
17391,0,112,33
18445,0,112,35
532,0,113,1
2660,0,113,5
5320,0,113,10
7980,0,113,15
10640,0,113,20
13300,0,113,25
14364,0,113,27
15428,0,113,29
16492,0,113,31
17556,0,113,33
