139,0,100,1
695,0,100,5
1390,0,100,10
2085,0,100,15
2780,0,100,20
3475,0,100,25
3753,0,100,27
4031,0,100,29
4309,0,100,31
4587,0,100,33
4865,0,100,35
143,0,103,1
715,0,103,5
1430,0,103,10
2145,0,103,15
2860,0,103,20
3575,0,103,25
3861,0,103,27
4147,0,103,29
4433,0,103,31
4719,0,103,33
5005,0,103,35
144,0,104,1
720,0,104,5
1440,0,104,10
2160,0,104,15
2880,0,104,20
3600,0,104,25
3888,0,104,27
4176,0,104,29
4464,0,104,31
4752,0,104,33
5040,0,104,35
145,0,105,1
725,0,105,5
1450,0,105,10
2175,0,105,15
2900,0,105,20
3625,0,105,25
3915,0,105,27
4205,0,105,29
4495,0,105,31
4785,0,105,33
5075,0,105,35
147,0,106,1
735,0,106,5
1470,0,106,10
2205,0,106,15
2940,0,106,20
3675,0,106,25
3969,0,106,27
4263,0,106,29
4557,0,106,31
4851,0,106,33
5145,0,106,35
148,0,107,1
740,0,107,5
1480,0,107,10
2220,0,107,15
2960,0,107,20
3700,0,107,25
3996,0,107,27
4292,0,107,29
4588,0,107,31
4884,0,107,33
5180,0,107,35
150,0,108,1
750,0,108,5
1500,0,108,10
2250,0,108,15
3000,0,108,20
3750,0,108,25
4050,0,108,27
4350,0,108,29
4650,0,108,31
4950,0,108,33
5250,0,108,35
151,0,109,1
755,0,109,5
1510,0,109,10
2265,0,109,15
3020,0,109,20
3775,0,109,25
4077,0,109,27
4379,0,109,29
4681,0,109,31
4983,0,109,33
5285,0,109,35
152,0,110,1
760,0,110,5
1520,0,110,10
2280,0,110,15
3040,0,110,20
3800,0,110,25
4104,0,110,27
4408,0,110,29
4712,0,110,31
5016,0,110,33
5320,0,110,35
154,0,111,1
770,0,111,5
1540,0,111,10
2310,0,111,15
3080,0,111,20
3850,0,111,25
4158,0,111,27
4466,0,111,29
4774,0,111,31
5082,0,111,33
5390,0,111,35
155,0,112,1
775,0,112,5
1550,0,112,10
2325,0,112,15
3100,0,112,20
3875,0,112,25
4185,0,112,27
4495,0,112,29
4805,0,112,31
5115,0,112,33
5425,0,112,35
157,0,113,1
785,0,113,5
1570,0,113,10
2355,0,113,15
3140,0,113,20
3925,0,113,25
4239,0,113,27
4553,0,113,29
4867,0,113,31
5181,0,113,33
5495,0,113,35
158,0,114,1
790,0,114,5
1580,0,114,10
2370,0,114,15
3160,0,114,20
3950,0,114,25
4266,0,114,27
4582,0,114,29
4898,0,114,31
5214,0,114,33
5530,0,114,35
159,0,115,1
795,0,115,5
1590,0,115,10
2385,0,115,15
3180,0,115,20
3975,0,115,25
4293,0,115,27
4611,0,115,29
4929,0,115,31
5247,0,115,33
5565,0,115,35
161,0,116,1
805,0,116,5
1610,0,116,10
2415,0,116,15
3220,0,116,20
4025,0,116,25
4347,0,116,27
4669,0,116,29
4991,0,116,31
5313,0,116,33
5635,0,116,35
162,0,117,1
810,0,117,5
1620,0,117,10
2430,0,117,15
3240,0,117,20
4050,0,117,25
4374,0,117,27
4698,0,117,29
5022,0,117,31
5346,0,117,33
5670,0,117,35
164,0,118,1
820,0,118,5
1640,0,118,10
2460,0,118,15
3280,0,118,20
4100,0,118,25
