10,434,130,1
11,429,130,1
13,420,130,1
13,428,128,1
13,432,127,1
14,415,130,1
14,423,128,1
15,411,130,1
15,419,128,1
15,423,127,1
15,427,126,1
16,414,128,1
16,418,127,1
16,431,124,1
16,435,123,1
17,402,130,1
17,410,128,1
17,414,127,1
17,418,126,1
17,426,124,1
17,435,122,1
18,398,130,1
18,422,124,1
18,426,123,1
18,435,121,1
19,401,128,1
19,405,127,1
19,409,126,1
19,422,123,1
19,426,122,1
19,430,121,1
19,435,120,1
20,397,128,1
20,401,127,1
20,405,126,1
20,413,124,1
20,417,123,1
20,426,121,1
20,430,120,1
20,435,119,1
21,393,128,1
21,397,127,1
21,401,126,1
21,409,124,1
21,413,123,1
21,417,122,1
21,426,120,1
21,430,119,1
21,435,118,1
22,389,128,1
22,393,127,1
22,397,126,1
22,405,124,1
22,409,123,1
22,413,122,1
22,417,121,1
22,426,119,1
22,435,117,1
23,385,128,1
23,389,127,1
23,393,126,1
23,405,123,1
23,409,122,1
23,413,121,1
23,417,120,1
23,422,119,1
23,426,118,1
23,435,116,1
24,381,128,1
24,385,127,1
24,389,126,1
24,405,122,1
24,409,121,1
24,413,120,1
24,422,118,1
24,426,117,1
24,431,116,1
25,370,130,1
25,377,128,1
25,381,127,1
25,385,126,1
25,401,122,1
25,405,121,1
25,409,120,1
25,413,119,1
25,422,117,1
25,431,115,1
26,366,130,1
26,377,127,1
26,381,126,1
26,389,124,1
26,393,123,1
26,397,122,1
26,401,121,1
26,405,120,1
26,409,119,1
26,418,117,1
26,427,115,1
27,377,126,1
27,385,124,1
27,389,123,1
27,393,122,1
27,397,121,1
27,401,120,1
27,405,119,1
27,414,117,1
27,418,116,1
27,423,115,1
27,432,113,1
28,359,130,1
28,366,128,1
28,381,124,1
28,385,123,1
28,389,122,1
28,393,121,1
28,397,120,1
28,401,119,1
28,410,117,1
28,414,116,1
28,419,115,1
28,423,114,1
28,428,113,1
29,366,127,1
29,370,126,1
29,381,123,1
29,385,122,1
29,389,121,1
29,393,120,1
29,406,117,1
29,410,116,1
29,415,115,1
29,419,114,1
29,424,113,1
29,433,111,1
30,352,130,1
30,359,128,1
30,366,126,1
30,398,118,1
30,402,117,1
30,406,116,1
30,411,115,1
30,415,114,1
30,420,113,1
30,429,111,1
30,434,110,1
31,359,127,1
31,370,124,1
31,374,123,1
31,378,122,1
31,382,121,1
31,386,120,1
31,390,119,1
31,394,118,1
31,398,117,1
31,407,115,1
31,411,114,1
31,416,113,1
31,425,111,1
31,430,110,1
31,435,109,1
32,345,130,1
32,352,128,1
32,359,126,1
32,370,123,1
32,374,122,1
32,378,121,1
32,382,120,1
32,386,119,1
32,390,118,1
32,399,116,1
32,403,115,1
32,412,113,1
32,421,111,1
32,426,110,1
32,431,109,1
33,352,127,1
33,363,124,1
33,367,123,1
33,395,116,1
33,399,115,1
33,408,113,1
33,417,111,1
33,422,110,1
33,427,109,1
34,345,128,1
34,352,126,1
34,363,123,1
34,367,122,1
34,371,121,1
34,375,120,1
34,379,119,1
34,383,118,1
34,387,117,1
34,391,116,1
34,400,114,1
34,404,113,1
34,409,112,1
34,413,111,1
34,418,110,1
34,423,109,1
35,335,130,1
35,342,128,1
35,349,126,1
35,356,124,1
35,360,123,1
35,375,119,1
35,392,115,1
35,396,114,1
35,405,112,1
35,414,110,1
35,419,109,1
35,424,108,1
36,332,130,1
36,342,127,1
36,353,124,1
36,360,122,1
36,364,121,1
36,368,120,1
36,372,119,1
36,376,118,1
36,380,117,1
36,384,116,1
36,388,115,1
36,397,113,1
36,401,112,1
36,406,111,1
36,415,109,1
36,420,108,1
36,425,107,1
36,435,105,1
37,339,127,1
37,353,123,1
37,357,122,1
37,389,114,1
37,393,113,1
37,402,111,1
37,407,110,1
37,411,109,1
37,416,108,1
37,421,107,1
37,426,106,1
37,431,105,1
38,332,128,1
38,339,126,1
38,346,124,1
38,350,123,1
38,357,121,1
38,361,120,1
38,365,119,1
38,369,118,1
38,373,117,1
38,377,116,1
38,381,115,1
38,385,114,1
38,394,112,1
38,403,110,1
38,412,108,1
38,417,107,1
38,422,106,1
38,427,105,1
38,432,104,1
39,329,128,1
39,336,126,1
39,343,124,1
39,350,122,1
39,354,121,1
39,358,120,1
39,382,114,1
39,386,113,1
39,395,111,1
39,404,109,1
39,418,106,1
39,423,105,1
39,428,104,1
39,433,103,1
40,326,128,1
40,333,126,1
40,340,124,1
40,347,122,1
40,351,121,1
40,358,119,1
40,362,118,1
40,366,117,1
40,370,116,1
40,374,115,1
40,387,112,1
40,391,111,1
40,396,110,1
40,400,109,1
40,405,108,1
40,410,107,1
41,323,128,1
41,330,126,1
41,337,124,1
41,340,123,1
41,344,122,1
41,351,120,1
41,355,119,1
41,359,118,1
41,363,117,1
41,367,116,1
41,371,115,1
41,375,114,1
41,379,113,1
41,388,111,1
41,392,110,1
41,397,109,1
41,406,107,1
41,411,106,1
41,416,105,1
41,421,104,1
41,426,103,1
42,320,128,1
42,327,126,1
42,337,123,1
42,341,122,1
42,348,120,1
42,352,119,1
42,376,113,1
42,380,112,1
42,389,110,1
42,393,109,1
42,398,108,1
42,407,106,1
42,412,105,1
42,417,104,1
42,422,103,1
43,317,128,1
43,324,126,1
43,334,123,1
43,341,121,1
43,345,120,1
43,349,119,1
43,360,116,1
43,364,115,1
43,377,112,1
43,381,111,1
43,390,109,1
43,399,107,1
43,404,106,1
43,434,100,1
44,308,130,1
44,314,128,1
44,321,126,1
44,331,123,1
44,338,121,1
44,342,120,1
44,353,117,1
44,357,116,1
44,361,115,1
44,365,114,1
44,369,113,1
44,382,110,1
44,391,108,1
44,400,106,1
44,405,105,1
44,410,104,1
44,415,103,1
44,430,100,1
45,305,130,1
45,318,126,1
45,328,123,1
45,335,121,1
45,339,120,1
45,346,118,1
45,350,117,1
45,354,116,1
45,358,115,1
45,362,114,1
45,366,113,1
45,370,112,1
45,379,110,1
45,383,109,1
45,392,107,1
45,397,106,1
45,406,104,1
45,411,103,1
46,312,127,1
46,315,126,1
46,322,124,1
46,325,123,1
46,332,121,1
46,336,120,1
46,343,118,1
46,347,117,1
46,351,116,1
46,355,115,1
46,359,114,1
46,363,113,1
46,367,112,1
46,371,111,1
46,380,109,1
46,384,108,1
46,389,107,1
46,398,105,1
46,403,104,1
46,408,103,1
46,423,100,1
47,306,128,1
47,309,127,1
47,312,126,1
47,319,124,1
47,326,122,1
47,329,121,1
47,333,120,1
47,340,118,1
47,344,117,1
47,348,116,1
47,364,112,1
47,368,111,1
47,372,110,1
47,381,108,1
47,390,106,1
47,395,105,1
47,404,103,1
48,297,130,1
48,303,128,1
48,306,127,1
48,316,124,1
48,323,122,1
48,330,120,1
48,337,118,1
48,341,117,1
48,345,116,1
48,365,111,1
48,369,110,1
48,373,109,1
48,378,108,1
48,382,107,1
48,387,106,1
48,396,104,1
48,401,103,1
48,416,100,1
49,294,130,1
49,320,122,1
49,327,120,1
49,338,117,1
49,342,116,1
49,366,110,1
49,370,109,1
49,379,107,1
49,388,105,1
